STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,org_inst,National and international organizations and institutions,sex,Sex,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,LV,Latvia,2016,,16.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,LV,Latvia,2017,,17.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,LV,Latvia,2018,,31.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,LV,Latvia,2019,,30.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,LV,Latvia,2020,,29.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,LV,Latvia,2021,,28.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,LV,Latvia,2022,,30.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,LV,Latvia,2023,,32.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,LV,Latvia,2024,,31.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,ME,Montenegro,2015,,17.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,ME,Montenegro,2016,,23.5,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,ME,Montenegro,2017,,23.5,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,ME,Montenegro,2018,,23.5,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,ME,Montenegro,2019,,29.6,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,ME,Montenegro,2020,,25.6,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,ME,Montenegro,2021,,27.2,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,ME,Montenegro,2022,,26.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,ME,Montenegro,2023,,27.2,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MK,North Macedonia,2007,,30.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MK,North Macedonia,2008,,31.1,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MK,North Macedonia,2009,,32.5,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MK,North Macedonia,2010,,34.2,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MK,North Macedonia,2011,,33.1,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MK,North Macedonia,2012,,31.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MK,North Macedonia,2013,,34.1,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MK,North Macedonia,2014,,35.9,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MK,North Macedonia,2015,,34.1,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MK,North Macedonia,2016,,35.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MK,North Macedonia,2017,,36.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MK,North Macedonia,2018,,38.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MK,North Macedonia,2019,,40.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MK,North Macedonia,2020,,35.8,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MK,North Macedonia,2021,,40.2,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MK,North Macedonia,2022,,43.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MK,North Macedonia,2023,,43.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MT,Malta,2004,,9.4,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MT,Malta,2005,,9.4,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MT,Malta,2006,,9.4,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MT,Malta,2007,,9.4,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MT,Malta,2008,,8.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MT,Malta,2009,,8.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MT,Malta,2010,,8.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MT,Malta,2011,,8.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MT,Malta,2012,,8.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MT,Malta,2013,,14.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MT,Malta,2014,,12.9,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MT,Malta,2015,,13.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MT,Malta,2016,,13.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MT,Malta,2017,,14.5,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MT,Malta,2018,,14.5,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MT,Malta,2019,,14.9,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MT,Malta,2020,,13.4,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MT,Malta,2021,,13.4,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MT,Malta,2022,,27.8,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MT,Malta,2023,,27.8,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,MT,Malta,2024,,27.8,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2003,,36.3,,d,definition differs (see metadata),,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2004,,36.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2005,,35.4,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2006,,34.1,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2007,,37.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2008,,39.1,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2009,,39.6,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2010,,38.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2011,,39.1,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2012,,37.5,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2013,,37.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2014,,36.9,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2015,,36.9,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2016,,36.9,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2017,,36.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2018,,33.8,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2019,,35.1,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2020,,32.9,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2021,,37.8,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2022,,36.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2023,,39.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2024,,40.4,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NO,Norway,2003,,36.8,,d,definition differs (see metadata),,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NO,Norway,2004,,38.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NO,Norway,2005,,35.5,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NO,Norway,2006,,34.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NO,Norway,2007,,34.9,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NO,Norway,2008,,36.1,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NO,Norway,2009,,38.5,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NO,Norway,2010,,39.1,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NO,Norway,2011,,39.6,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NO,Norway,2012,,39.6,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NO,Norway,2013,,38.5,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NO,Norway,2014,,38.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NO,Norway,2015,,39.6,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NO,Norway,2016,,39.6,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,NO,Norway,2017,,40.8,,,,,
